x,y,stopDuration
-123.117821,49.282612,273.063
-123.115547,49.284351,200.0
-123.113472,49.285709,288.0
-123.113319,49.285786,793.0
-123.114601,49.27721,270.0
-123.118385,49.276005,1131.0
-123.086998,49.272961,322.127
-123.12056,49.273983,609.0
-123.111069,49.207016,5318.0
-123.162956,49.267891,307.0
-123.090538,49.273857,463.063
-123.062065,49.26482,532.063
-123.037643,49.265663,817.063
-123.028404,49.265972,525.063
-123.053642,49.256962,199.063
-123.053413,49.255707,1093.063
-123.045891,49.258087,271.063
-123.031296,49.254784,4003.063
-123.0411,49.249664,307.063
-123.090279,49.27383,320.063
-123.077965,49.275852,676.063
-123.060043,49.267353,637.127
-123.044556,49.235889,442.063
-123.033981,49.243954,412.063
-123.025307,49.250408,509.127
-123.030327,49.250713,285.0
-123.111862,49.20937,213.063
-123.111069,49.207039,23747.0
-123.090096,49.262619,433.0
-123.090408,49.273804,1723.063
-123.044456,49.258392,236.0
-123.069595,49.262848,345.0
-123.069542,49.263462,603.0
-123.090378,49.27383,1728.063
-123.090584,49.273624,68.063
-123.087181,49.272934,118.063
-123.111092,49.206989,55879.0
-123.099777,49.263309,302.0
-123.115318,49.288013,1898.063
-123.033829,49.232948,155.0
-123.069923,49.261745,652.0
-123.089539,49.273857,1346.0
-123.069977,49.263771,200.0
-123.069542,49.270657,243.0
-123.069443,49.274162,210.0
-123.057739,49.269554,200.0
-123.070694,49.276699,291.0
-123.075401,49.276775,281.0
-123.111961,49.20937,514.063
-123.111069,49.207016,56849.0
-123.110863,49.207169,1001.0
-123.140709,49.287834,602.0
-123.139763,49.288498,298.0
-123.139481,49.288731,207.0
-123.13871,49.289192,438.0
-123.137665,49.289883,200.0
-123.137794,49.290035,232.0
-123.13887,49.289371,310.0
-123.140633,49.288139,257.0
-123.141327,49.287758,394.0
-123.089539,49.273857,1012.0
-123.086975,49.273293,293.0
-123.089485,49.273624,513.0
-123.13797,49.30061,318.0
-123.117897,49.28233,335.0
-123.107224,49.282993,264.0
-123.104591,49.282536,374.0
-123.100899,49.271706,200.0
-123.089539,49.273857,1336.0
-123.089462,49.273678,329.0
-123.126785,49.27652,625.0
-123.125763,49.277336,408.0
-123.124046,49.278488,618.0
-123.122353,49.279591,767.0
-123.130905,49.280308,299.0
-123.133034,49.281639,337.0
-123.140938,49.286552,770.0
-123.119614,49.272831,305.0
-123.121971,49.275646,478.0
-123.087204,49.273243,232.0
-123.087105,49.272858,192.063
-123.087158,49.273266,32.063
-123.087082,49.273369,264.0
-123.111115,49.206989,4855.0
-123.072716,49.227161,750.0
-123.067619,49.229183,340.0
-123.066727,49.230488,600.0
-123.069084,49.223961,279.063
-123.069107,49.223499,1151.0
-123.065628,49.221325,659.127
-123.044174,49.222607,635.063
-123.044121,49.223934,702.063
-123.032318,49.232536,185.063
-123.032631,49.233742,118.063
-123.028481,49.257473,304.063
-123.024719,49.257832,249.0
-123.033318,49.251865,4405.063
-123.035446,49.243187,321.0
-123.06913,49.223732,184.063
-123.053413,49.223808,871.0
-123.05349,49.223118,315.0
-123.05262,49.221325,196.127
-123.052673,49.220837,801.063
-123.04425,49.217304,788.063
-123.111938,49.20937,295.063
-123.111702,49.209396,3375.063
-123.113525,49.210213,64662.063
-123.112495,49.210571,21116.062999
-123.112778,49.210804,2683.063
-123.112625,49.210701,60760.063
-123.112602,49.210163,2722.063
-123.112144,49.208805,39561.063
-123.11219,49.209549,665.063
-123.111832,49.207092,350.0
-123.11647,49.280025,191.0
-123.116547,49.28228,365.0
-123.124298,49.273216,658.0
-123.090508,49.273293,2048.063
-123.130295,49.278286,321.0
-123.118492,49.282841,324.0
-123.086998,49.272987,267.063
-123.090584,49.273651,2065.063
-123.120361,49.280949,1026.0
-123.119179,49.281895,506.0
-123.087204,49.272934,233.063
-123.11721,49.283558,492.0
-123.116234,49.284145,200.0
-123.114265,49.285069,334.063
-123.110298,49.280254,938.0
-123.1231,49.273624,595.0
-123.111069,49.206989,5356.127
-123.112808,49.209778,2691.063
-123.11132,49.207142,1098.063
-123.11058,49.207653,276.063
-123.10495,49.213261,312.0
-123.105331,49.23904,444.063
-123.100235,49.245644,910.063
-123.100105,49.245697,892.063
-123.083855,49.247589,51.063
-123.078453,49.251301,421.063
-123.090378,49.262566,1531.063
-123.092484,49.258957,3867.063
-123.089691,49.258804,131.063
-123.083466,49.257114,544.063
-123.082802,49.255398,615.063
-123.081367,49.244518,395.0
-123.101212,49.240524,31.063
-123.112015,49.209343,194.063
-123.114418,49.210087,516.0
-123.111069,49.207016,856.063
-123.112167,49.209549,108.063
-123.114395,49.210114,25254.0
-123.114471,49.211315,3487.937
-123.115005,49.210136,10800.0
-123.115211,49.211315,3478.0
-123.117188,49.211929,3543.937
-123.114365,49.210495,21654.062999
-123.114059,49.211571,3658.063
-123.114853,49.210239,18000.0
-123.111885,49.208191,411.063
-123.140739,49.26907,283.063
-123.141861,49.272217,327.0
-123.088745,49.258854,322.0
-123.094505,49.281204,37.063
-123.094788,49.280716,297.063
-123.05928,49.270809,246.0
-123.051933,49.277672,1015.063
-123.048576,49.279667,483.063
-123.044891,49.27964,531.063
-123.030373,49.284325,278.0
-123.02623,49.274521,353.0
-123.032219,49.277058,327.0
-123.032753,49.275391,319.0
-123.036926,49.276749,381.0
-123.037621,49.276955,237.063
-123.037186,49.278667,229.0
-123.032982,49.265125,208.0
-123.032272,49.268917,194.0
-123.051056,49.251122,313.063
-123.064598,49.241268,139.127
-123.063293,49.229004,318.0
-123.105789,49.244007,3348.063
-123.101822,49.217178,400.063
-123.101288,49.217049,245.0
-123.111938,49.209419,417.063
-123.113495,49.207886,319.063
-123.113396,49.207886,50427.0
-123.114494,49.207066,3600.0
-123.113449,49.207783,61228.0
-123.114494,49.208397,3545.873
-123.113342,49.207935,66451.936
-123.113472,49.207886,1292.0
-123.11132,49.207039,814.063
-123.072304,49.21764,267.0
-123.057053,49.220837,279.0
-123.06089,49.22578,465.0
-123.059792,49.225498,188.0
-123.067574,49.234047,247.0
-123.059738,49.236427,259.0
-123.057098,49.237785,361.0
-123.049728,49.229851,562.0
-123.045891,49.23003,1033.063
-123.03022,49.227009,132.0
-123.029732,49.226955,300.0
-123.02433,49.23177,235.0
-123.029991,49.23259,226.0
-123.031219,49.232742,226.0
-123.024666,49.23996,202.0
-123.040771,49.245823,225.063
-123.039078,49.246002,360.063
-123.047295,49.24004,305.0
-123.051033,49.240063,405.063
-123.059402,49.249561,386.063
-123.062859,49.228085,211.063
-123.062294,49.22739,1016.063
-123.103157,49.242008,180.063
-123.105743,49.244007,2610.063
-123.113472,49.207909,690.063
-123.113373,49.207859,54910.0
-123.114342,49.207577,3652.063
-123.113449,49.207962,1053.0
-123.113602,49.207756,327.0
-123.111786,49.208168,285.127
-123.109146,49.211647,27.063
-123.103645,49.2234,332.0
-123.049675,49.221428,439.0
-123.049522,49.234737,338.063
-123.0495,49.234715,451.063
-123.058815,49.228928,286.0
-123.061348,49.216103,270.0
-123.06601,49.215794,1061.064
-123.033783,49.242138,440.0
-123.055054,49.290165,552.0
-123.063248,49.276161,319.0
-123.065117,49.273293,291.0
-123.067062,49.248203,263.0
-123.102798,49.268044,407.0
-123.207474,49.266815,300.0
-123.106689,49.231335,643.063
-123.114853,49.208679,123.063
-123.113396,49.207909,58924.063
-123.111732,49.208191,2565.063
-123.117821,49.213799,209.0
-123.095963,49.219635,145.0
-123.039818,49.213055,279.0
-123.033699,49.213696,754.0
-123.034492,49.222759,252.0
-123.071869,49.243061,83.127
-123.070717,49.245235,192.99
-123.058151,49.242393,236.0
-123.039696,49.249458,206.0
-123.040771,49.262489,204.0
-123.055511,49.290241,147.063
-123.067184,49.2789,395.0
-123.08992,49.283482,120.063
-123.090279,49.262951,281.0
-123.119667,49.250305,241.063
-123.140175,49.244213,602.063
-123.14135,49.244877,5.0
-123.14135,49.244877,756.063
-123.127144,49.256783,301.063
-123.113525,49.207909,469.063
-123.111069,49.217102,2411.063
-123.111755,49.209087,6972.063
-123.112091,49.209473,2535.063
-123.111885,49.209522,912.127
-123.111862,49.209011,49551.063
-123.112167,49.209217,197.936
-123.113373,49.207909,2137.063
-123.113373,49.207909,1075.0
-123.111862,49.208141,273.063
-123.091789,49.216846,267.0
-123.087082,49.223118,250.0
-123.082474,49.223526,475.0
-123.098114,49.227112,238.0
-123.088593,49.228699,274.0
-123.083214,49.228519,268.0
-123.081879,49.232155,194.0
-123.07917,49.231026,204.0
-123.073616,49.231232,278.0
-123.083389,49.23328,366.0
-123.081833,49.234047,207.0
-123.081856,49.234558,212.0
-123.088028,49.236301,415.0
-123.08744,49.2384,185.0
-123.049522,49.234612,456.0
-123.050781,49.239937,286.063
-123.052673,49.249256,231.0
-123.046631,49.290878,1035.063
-123.047729,49.290215,198.0
-123.072639,49.278336,294.0
-123.086487,49.27972,241.0
-123.088257,49.262566,1073.127
-123.088715,49.256783,246.0
-123.105103,49.257881,244.0
-123.083572,49.249126,340.063
-123.083984,49.24572,314.063
-123.103104,49.234943,1119.127
-123.111885,49.208168,150.063
-123.113472,49.207886,326.063
-123.113396,49.207859,60313.063
-123.111862,49.208191,240.063
-123.059555,49.247387,179.0
-123.047653,49.255886,261.0
-123.046501,49.255886,301.0
-123.045044,49.25742,197.0
-123.037338,49.257652,433.0
-123.038132,49.251099,200.0
-123.035828,49.262463,257.0
-123.04351,49.262592,270.0
-123.045555,49.260494,210.0
-123.055847,49.266354,540.127
-123.052162,49.270939,498.0
-123.029938,49.275879,558.063
-123.025154,49.283405,380.0
-123.04863,49.290215,177.0
-123.052849,49.282536,231.0
-123.057457,49.279102,513.0
-123.057304,49.274189,256.0
-123.066544,49.264587,203.063
-123.072304,49.260006,330.0
-123.073074,49.260033,221.0
-123.063087,49.248486,1252.127
-123.105766,49.24398,1921.063
-123.110962,49.217739,2655.063
-123.113495,49.207886,379.0
-123.113396,49.207886,7240.0
-123.114395,49.207142,10800.0
-123.114365,49.207294,3529.937
-123.111908,49.208141,2064.0
-123.113297,49.208447,128.063
-123.076401,49.214207,212.0
-123.0634,49.211903,233.0
-123.060097,49.212826,372.0
-123.058205,49.218407,200.0
-123.064522,49.220043,1548.063
-123.061302,49.221684,201.0
-123.060989,49.223553,171.0
-123.063087,49.223835,265.0
-123.076607,49.224857,433.0
-123.05175,49.228928,212.0
-123.049706,49.221581,354.0
-123.045067,49.221352,661.0
-123.028381,49.228802,227.0
-123.030884,49.225243,766.0
-123.048241,49.218407,198.0
-123.047989,49.219662,4900.0
-123.11795,49.228085,2904.063
-123.113472,49.207886,439.063
-123.113373,49.207886,50474.0
-123.114365,49.207474,10337.0
-123.113525,49.207832,608.0
-123.111908,49.208191,1162.063
-123.111626,49.207142,860.127
-123.101234,49.218613,294.063
-123.06102,49.22076,402.0
-123.041,49.249279,296.0
-123.036827,49.251915,392.0
-123.024284,49.243752,223.0
-123.037285,49.275391,369.0
-123.06926,49.262413,55.063
-123.13221,49.282639,121.0
-123.136436,49.241318,298.0
-123.143242,49.226498,441.0
-123.143578,49.226677,800.063
-123.13633,49.212212,708.0
-123.105789,49.244007,2993.063
-123.109962,49.210213,191.063
-123.113495,49.207886,222.063
-123.113319,49.207832,60649.063
-123.113342,49.207909,1106.0
-123.092812,49.214874,206.0
-123.059792,49.209038,617.0
-123.036522,49.245007,318.0
-123.047325,49.254936,227.0
-123.054512,49.257061,271.0
-123.076736,49.268993,435.0
-123.071541,49.277107,905.0
-123.085617,49.279667,208.0
-123.09494,49.280334,321.063
-123.096855,49.255192,497.0
-123.076836,49.245518,297.0
-123.09417,49.2565,578.063
-123.088867,49.262924,901.063
-123.101059,49.243725,122.127
-123.14447,49.22327,370.0
-123.138077,49.220303,66.063
-123.138077,49.220325,291.0
-123.136131,49.217152,312.0
-123.13549,49.216766,376.063
-123.106766,49.210625,2781.063
-123.113472,49.207859,587.063
-123.113396,49.207886,50503.063
-123.113625,49.207729,845.0
-123.111832,49.208168,277.063
-123.111961,49.209419,217.063
-123.110603,49.20768,161.063
-123.075325,49.215054,214.0
-123.084061,49.239758,364.0
-123.086334,49.27972,293.0
-123.071487,49.254017,630.063
-123.077171,49.249023,409.0
-123.081955,49.24736,173.0
-123.095093,49.248283,289.0
-123.101898,49.270245,12.0
-123.101898,49.270271,1267.063
-123.101158,49.261723,55.063
-123.118233,49.252686,4387.063
-123.105972,49.24398,1574.127
-123.099442,49.210293,343.063
-123.111885,49.208191,849.0
-123.113472,49.207886,362.063
-123.113373,49.207886,60564.063
-123.113419,49.207935,843.063
-123.111679,49.207115,226.0
-123.037315,49.226982,250.0
-123.026535,49.257164,257.0
-123.038719,49.265202,267.0
-123.026535,49.285221,231.0
-123.054947,49.290165,221.0
-123.04924,49.266228,219.0
-123.055717,49.254246,665.0
-123.062347,49.252632,261.0
-123.069107,49.256115,2443.063
-123.075485,49.268429,549.063
-123.086723,49.277493,391.063
-123.08091,49.277287,227.063
-123.085236,49.263256,93.127
-123.088387,49.262566,2239.063
-123.105789,49.244034,2396.063
-123.109886,49.210266,141.063
-123.113472,49.207783,385.0
-123.114571,49.207195,17980.0
-123.113297,49.207989,80347.063
-123.111702,49.207169,307.063
-123.05587,49.2117,212.936
-123.069389,49.23415,259.0
-123.044968,49.239399,405.0
-123.028145,49.233585,262.0
-123.024284,49.230438,300.0
-123.041229,49.24667,183.0
-123.041,49.248562,264.0
-123.041206,49.247925,677.063
-123.051033,49.246513,348.0
-123.061989,49.242344,186.0
-123.056305,49.239346,201.0
-123.064293,49.250919,393.0
-123.032829,49.276978,288.0
-123.03347,49.278873,271.063
-123.050957,49.281204,1687.063
-123.097244,49.284428,501.063
-123.088921,49.262897,1033.063
-123.1008,49.243237,988.063
-123.10305,49.242062,539.063
-123.105766,49.244007,1766.063
-123.113495,49.207935,477.063
-123.113396,49.207909,14648.0
-123.114525,49.207016,3541.937
-123.113396,49.207909,41726.0
-123.111862,49.208141,169.063
-123.09153,49.220222,370.0
-123.091484,49.221607,236.063
-123.059326,49.211033,460.0
-123.024101,49.235481,221.0
-123.026047,49.243496,272.0
-123.049675,49.238503,594.0
-123.058739,49.234535,413.0
-123.059357,49.243008,210.0
-123.059151,49.243111,193.0
-123.050751,49.245029,178.0
-123.043663,49.245007,217.0
-123.077248,49.249023,257.0
-123.068443,49.259109,296.0
-123.059586,49.260876,231.0
-123.052956,49.26062,454.053
-123.043076,49.272755,577.0
-123.068214,49.273472,252.0
-123.066032,49.274342,226.0
-123.073128,49.279873,219.0
-123.100342,49.249714,285.0
-123.10305,49.234997,4791.063
-123.104767,49.231026,122.063
-123.113495,49.207886,224.063
-123.113472,49.207783,54086.063
-123.113396,49.207886,628.053
-123.111862,49.208168,630.063
-123.11985,49.215538,230.0
-123.131317,49.218689,191.0
-123.136871,49.215309,203.0
-123.137894,49.222168,424.0
-123.110016,49.210342,640.063
-123.092812,49.256039,371.063
-123.087669,49.255066,152.0
-123.065117,49.266407,245.0
-123.04937,49.271168,1286.063
-123.048599,49.277695,232.0
-123.127708,49.265282,292.0
-123.100777,49.243263,1225.063
-123.104797,49.2309,146.063
-123.109047,49.227264,214.0
-123.075302,49.219585,297.063
-123.110962,49.217152,3783.063
-123.11058,49.207962,245.0
-123.11219,49.20937,329.0
-123.113472,49.207886,150.063
-123.113449,49.207886,256.063
-123.113373,49.207909,60637.0
-123.113373,49.207886,1142.0
-123.100418,49.214336,473.0
-123.101257,49.217026,297.0
-123.092735,49.219585,229.0
-123.089745,49.219559,398.0
-123.088821,49.219505,215.0
-123.089409,49.218662,385.0
-123.113419,49.207909,249.063
-123.113319,49.208447,69.063
-123.110039,49.210011,160.063
-123.083466,49.213364,375.063
-123.083107,49.213593,1018.063
-123.088562,49.22501,280.0
-123.085724,49.23333,482.0
-123.080368,49.232307,314.0
-123.10157,49.250763,188.0
-123.088867,49.262875,446.063
-123.070236,49.272808,237.0
-123.024406,49.281639,531.0
-123.063087,49.246258,416.0
-123.078987,49.240013,300.0
-123.105995,49.24398,2901.063
-123.113419,49.207756,554.127
-123.113373,49.207886,14448.0
-123.114548,49.207066,3599.0
-123.114624,49.207294,3421.937
-123.111961,49.208168,528.063
-123.034851,49.255169,213.0
-123.051292,49.253658,372.0
-123.055794,49.254478,197.0
-123.072464,49.259136,438.0
-123.065651,49.269863,280.0
-123.06189,49.270325,770.0
-123.055847,49.266918,201.0
-123.050827,49.265255,698.0
-123.048035,49.263386,235.0
-123.03849,49.266174,167.0
-123.036415,49.26638,227.063
-123.039261,49.268044,546.99
-123.035011,49.269989,897.063
-123.024254,49.281666,388.0
-123.048012,49.286171,409.0
-123.04937,49.285965,316.0
-123.067619,49.264999,1200.063
-123.041893,49.218201,907.063
-123.045479,49.216667,4479.063
-123.113396,49.207729,321.063
-123.113373,49.207859,59964.063
-123.113419,49.207859,1063.063
-123.111885,49.208244,259.063
-123.061249,49.213875,257.0
-123.059738,49.217537,232.0
-123.07666,49.22414,249.0
-123.057533,49.224472,180.0
-123.042046,49.219097,2981.0
-123.053085,49.227135,232.0
-123.027306,49.24247,184.0
-123.050934,49.216152,2539.063
-123.065674,49.223015,221.0
-123.121666,49.228493,3472.063
-123.113495,49.207886,668.063
-123.113396,49.207886,54055.0
-123.114418,49.208576,3534.937
-123.111786,49.208168,243.063
-123.090431,49.215435,260.0
-123.067696,49.226753,472.0
-123.068695,49.242828,569.0
-123.062119,49.242241,174.063
-123.048347,49.227982,123.063
-123.048271,49.227955,212.0
-123.054848,49.21764,328.0
-123.054947,49.215103,221.0
-123.066727,49.213772,317.0
-123.035187,49.235611,474.0
-123.041405,49.236069,293.063
-123.040512,49.238552,203.0
-123.041382,49.236095,131.063
-123.033623,49.264565,527.0
-123.041,49.249176,340.0
-123.050293,49.289242,486.0
-123.055359,49.282074,199.0
-123.067444,49.265896,93.063
-123.07328,49.260468,423.0
-123.068695,49.242802,185.0
-123.103844,49.243137,264.063
-123.105537,49.243855,2327.063
-123.113602,49.207935,387.127
-123.113373,49.207859,46952.0
-123.114449,49.207321,3658.063
-123.111786,49.208218,307.063
-123.098724,49.216255,203.0
-123.08342,49.213364,346.0
-123.026428,49.243008,414.063
-123.02784,49.258881,1550.063
-123.049011,49.264309,595.0
-123.060074,49.283455,234.0
-123.142426,49.242111,1854.0
-123.15036,49.249485,218.0
-123.15287,49.266277,198.0
-123.130775,49.228008,231.0
-123.1092,49.231846,198.0
-123.121635,49.228008,3648.063
-123.111961,49.20937,146.053
-123.112038,49.209343,168.064
-123.112396,49.209267,47.063
-123.113472,49.207783,417.063
-123.113373,49.207859,46859.0
-123.114525,49.207218,3521.937
-123.111755,49.208218,211.0
-123.106537,49.22757,689.0
-123.105103,49.231819,209.0
-123.078323,49.241268,218.063
-123.078911,49.245007,330.0
-123.083954,49.247154,109.063
-123.080193,49.24992,509.0
-123.07991,49.257343,485.0
-123.078835,49.261032,327.0
-123.106842,49.261772,169.0
-123.060966,49.252659,1572.0
-123.024078,49.229286,4283.063
-123.089821,49.237453,548.0
-123.106712,49.210548,1373.127
-123.112015,49.20937,318.063
-123.113297,49.207909,756.063
-123.11058,49.207092,791.127
-123.111862,49.20919,12702.063
-123.113907,49.210087,14301.127
-123.113884,49.21019,2073.063
-123.113571,49.209805,29.0
-123.113907,49.209934,4012.063
-123.113472,49.209984,738.063
-123.114212,49.209854,84109.063
-123.111832,49.209473,139.063
-123.112144,49.209599,238.063
-123.113297,49.207424,25.064
-123.110634,49.207016,315.064
-123.112602,49.208652,390.063
-123.113495,49.210163,5328.063
-123.113754,49.209831,10.937
-123.113754,49.209831,514.063
-123.113983,49.210342,834.063
-123.112602,49.208679,1602.063
-123.114189,49.209446,7233.937
-123.1147,49.209549,3623.0
-123.11409,49.209881,6141.063
-123.113907,49.210163,107.063
-123.113625,49.209881,795.063
-123.113495,49.210163,92.063999
-123.113731,49.209984,7281.937
-123.114449,49.210239,14400.0
-123.113297,49.209652,3092.063
-123.114166,49.209881,384.937
-123.113754,49.21006,11400.0
-123.11409,49.210293,169.063
-123.114624,49.20932,15740.063
-123.114677,49.209419,4957.063
-123.115158,49.208984,582.063
-123.111351,49.2075,61942.0
-123.114189,49.207424,321.0
-123.111755,49.209396,10258.127
-123.113731,49.210011,727.0
-123.113808,49.209805,1631.0
-123.113884,49.210114,558.127
-123.113853,49.209576,3909.063
-123.113884,49.209881,353.0
-123.113808,49.209805,391.937
-123.113602,49.209652,275.063
-123.11132,49.207554,35385.127
-123.111374,49.207474,176.053
-123.113754,49.207474,205.0
-123.114189,49.207474,251.0
-123.111298,49.207474,62654.0
-123.111786,49.20919,8804.063
-123.113808,49.210011,22.937
-123.113808,49.210011,20680.062999
-123.113548,49.21006,2224.063
-123.114113,49.210087,2465.063
-123.11058,49.207066,279.0
-123.122948,49.208424,211.0
-123.153458,49.210087,256.0
-123.113319,49.207424,39.0
-123.111351,49.207474,61882.0
-123.111732,49.209419,8093.063
-123.112144,49.209576,994.063
-123.11219,49.209522,12088.063
-123.112061,49.209522,1614.063
-123.111351,49.207474,57470.0
-123.024567,49.239605,195.936
-123.111809,49.20937,5316.127
-123.111809,49.209343,1366.0
-123.111832,49.209599,1521.063
-123.111961,49.209061,3678.0
-123.114395,49.207451,177.0
-123.113495,49.207294,144.0
-123.111351,49.207474,62396.0
-123.11409,49.207424,244.0
-123.111351,49.207474,64027.0
-123.077583,49.224907,163.063
-123.080727,49.216408,521.0
-123.114189,49.207424,247.0
-123.111374,49.2075,62331.0
-123.064575,49.265511,205.0
-123.065987,49.256294,843.063
-123.110603,49.207039,585.063
-123.111809,49.209164,1605.063
-123.111732,49.209549,3840.063
-123.113113,49.209908,3775.0
-123.112808,49.209702,1086.063
-123.111938,49.209599,16174.063
-123.112114,49.209446,4696.0
-123.111885,49.209499,1287.063
-123.112221,49.209499,706.063
-123.058838,49.221989,202.0
-123.111809,49.209446,666.063
-123.112114,49.209522,319.0
-123.112144,49.208935,4837.063
-123.113266,49.207375,28.0
-123.111809,49.209087,12384.0
-123.11132,49.207474,48393.0
-123.11071,49.207066,755.063
-123.110374,49.207039,539.063
-123.111374,49.207474,1169.0
-123.193703,49.235226,203.0
-123.184563,49.242443,190.0
-123.173119,49.232231,722.063
-123.175758,49.232433,574.063
-123.184509,49.244492,334.0
-123.113319,49.207451,21.0
-123.111374,49.207451,60096.0
-123.107124,49.261211,200.0
-123.126755,49.252838,184.063
-123.152359,49.260033,248.0
-123.113319,49.207424,27.936
-123.111374,49.207451,60819.0
-123.101517,49.225063,927.063
-123.102745,49.248383,185.0
-123.110146,49.210213,127.063
-123.114212,49.207451,198.0
-123.111809,49.209217,24908.0
-123.111832,49.209446,340.0
-123.11132,49.2075,42949.063
-123.110527,49.207092,2316.0
-123.111984,49.208218,353.063
-123.06501,49.245926,301.063
-123.114212,49.207451,303.0
-123.112114,49.208961,7480.063
-123.111809,49.209549,6437.0
-123.111732,49.209652,1302.063
-123.111298,49.207451,4282.0
-123.11071,49.207092,672.127
-123.111755,49.20937,11480.063
-123.111298,49.207451,3663.0
-123.173477,49.267124,310.0
-123.113342,49.207451,19.063
-123.114471,49.207397,165.0
-123.11068,49.207066,655.063
-123.111786,49.209396,1800.063
-123.111832,49.209446,2392.063
-123.11158,49.209396,113.0
-123.111984,49.208729,22.187
-123.111397,49.207451,59970.063
-123.111267,49.207474,3958.0
-123.12709,49.213337,126.063
-123.121613,49.23077,923.124
-123.106613,49.210213,1151.127
-123.114777,49.209217,531.187
-123.107071,49.21682,3366.063
-123.111374,49.207474,62979.063
-123.111267,49.207451,4245.0
-123.113342,49.207424,39.127
-123.11071,49.207066,713.187
-123.111755,49.209267,17184.062999
-123.112114,49.209473,4425.937
-123.11409,49.210239,345.127
-123.112167,49.209599,337.127
-123.111427,49.207474,39755.127
-123.111244,49.207451,4438.0
-123.113297,49.207424,158.06
-123.111374,49.207451,61068.063
-123.113373,49.207397,36.25
-123.112602,49.208603,163.063
-123.111298,49.207451,3464.0
-123.113342,49.207424,14.06
-123.111267,49.207451,4029.0
-123.113297,49.207451,14.124
-123.11068,49.207066,650.187
-123.111755,49.209293,490.937
-123.155869,49.238811,280.0
-123.114471,49.207474,265.0
-123.110474,49.207092,337.073
-123.111809,49.209038,3456.187
-123.111351,49.207474,50253.063
-123.111298,49.207451,4432.0
-123.113266,49.207451,9.06
-123.11071,49.207092,716.187
-123.111397,49.207474,62727.063
-123.111298,49.207424,4343.0
-123.113297,49.207451,32.0
-123.106613,49.210087,638.187
-123.111397,49.207474,62344.063
-123.111298,49.207451,4347.0
-123.113319,49.207474,17.127
-123.11071,49.207066,761.0
-123.111786,49.209114,21995.0
-123.112091,49.209499,835.0
-123.111397,49.207474,44927.127
-123.113342,49.207424,20.124
-123.111397,49.207474,28761.063
-123.112038,49.209576,1564.0
-123.112114,49.209473,4205.063
-123.112091,49.209419,1434.127
-123.111267,49.207451,3561.0
-123.209167,49.262745,525.124
-123.113342,49.207451,12.124
-123.11068,49.207066,825.059999
-123.111755,49.209293,37074.0
-123.112038,49.209446,398.0
-123.111832,49.209549,3385.127
-123.111374,49.207474,26937.062999
-123.111298,49.207451,3272.0
-123.111397,49.207451,62036.063
-123.113319,49.207397,48.0
-123.111298,49.207451,4042.0
-123.025177,49.280178,930.187
-123.113373,49.207451,15.064
-123.114853,49.209217,441.187
-123.11071,49.207016,1182.063
-123.111397,49.207474,62192.063
-123.111298,49.207474,4469.0
-123.113373,49.207424,14.124
-123.114418,49.207424,225.0
-123.11068,49.207066,699.124
-123.114754,49.209217,586.25
-123.111298,49.207451,4256.0
-123.034447,49.220173,302.063
-123.114365,49.2075,215.0
-123.11068,49.207066,1365.063
-123.114754,49.20924,546.063
-123.106613,49.210136,1190.186999
-123.107376,49.216869,1850.124
-123.111168,49.207294,301.124
-123.111374,49.207424,59481.187
-123.111298,49.207451,4413.0
-123.160164,49.219944,202.063
-123.192345,49.233536,285.0
-123.129166,49.225677,337.187
-123.113342,49.207375,14.06
-123.111961,49.208782,137.124
-123.177475,49.255886,166.0
-123.181412,49.25243,1973.063
-123.114418,49.207451,295.0
-123.111786,49.209087,2502.187
-123.111809,49.209396,2590.063
-123.111397,49.207474,48403.063
-123.11068,49.207039,472.064
-123.111298,49.207451,3945.0
-123.11071,49.207066,810.0
-123.111786,49.20937,783.25
-123.111961,49.209446,2271.064
-123.111397,49.207451,60272.127
-123.111267,49.207474,3893.937
-123.113342,49.207424,66.124
-123.106537,49.210957,663.187
-123.111374,49.207474,58761.063
-123.111298,49.207451,5913.937
-123.11068,49.207066,869.064
-123.106583,49.210136,2805.127
-123.113396,49.21006,56009.063
-123.113602,49.21006,10092.063
-123.116623,49.2202,465.0
-123.113571,49.209957,4165.876
-123.113625,49.210114,791.187
-123.113571,49.210011,148.813
-123.113602,49.210011,9687.063
-123.112343,49.209778,1764.127
-123.11145,49.207321,241.0
-123.109604,49.209419,486.063
-123.114166,49.210213,2737.0
-123.113602,49.209957,15750.0
-123.114525,49.20932,226.0
-123.111427,49.207474,66694.063
-123.11058,49.207066,688.936
-123.113319,49.207474,38.0
-123.113319,49.207424,14.124
-123.111473,49.207451,63294.0
-123.089355,49.217869,235.063
-123.113319,49.207424,34.127
-123.090073,49.216972,288.0
-123.098038,49.230232,3527.063
-123.113297,49.207397,60.063
-123.111832,49.209114,7337.063
-123.11219,49.208881,197.0
-123.111427,49.207474,550.25
-123.112167,49.209576,381.063
-123.111473,49.207451,54732.063
-123.065956,49.260979,190.0
-123.113266,49.207397,15.06
-123.111786,49.209087,16704.25
-123.112114,49.209473,10018.063
-123.111862,49.209419,1780.187
-123.112984,49.209217,564.187
-123.111473,49.2075,32191.127
-123.111427,49.2075,326.0
-123.110504,49.207066,41.187
-123.110504,49.207115,738.187
-123.040588,49.220482,193.063
-123.038979,49.221733,263.0
